preds_list2[[1]]$genes,1,prob_logit,pred_logit,pred_logit_PR
LOC_Os03g62410,0,2.22e-16,0,0
LOC_Os03g64110,0,2.22e-16,0,0
LOC_Os02g16839,0,1.0,1,1
LOC_Os03g38990,0,2.57e-14,0,0
LOC_Os07g38840,0,0.013296485,0,0
LOC_Os08g37370,0,0.216712038,0,0
LOC_Os05g41670,0,0.992982403,1,1
LOC_Os02g10760,0,0.55373561,0,0
LOC_Os06g22080,0,0.0001,0,0
LOC_Os04g41960,0,0.017150694,0,0
LOC_Os01g58580,0,1.0,1,1
LOC_Os07g46910,0,0.999602438,1,1
LOC_Os02g03860,1,2.22e-16,0,0
LOC_Os01g01660,1,0.989275543,1,1
LOC_Os05g51820,0,0.02936766,0,0
LOC_Os06g04040,0,0.955055727,1,1
LOC_Os10g37530,0,0.006318657,0,0
LOC_Os01g42040,0,1.67e-06,0,0
LOC_Os02g53970,0,0.527888515,0,0
LOC_Os10g26570,0,0.971800291,1,1
LOC_Os05g43790,0,1.0,1,1
LOC_Os11g34770,0,0.218241301,0,0
LOC_Os10g38090,0,0.988418106,1,1
LOC_Os09g23084,0,1.0,1,1
LOC_Os08g34050,0,1.0,1,1
LOC_Os03g57090,0,0.000422449,0,0
LOC_Os03g48050,0,5.48e-13,0,0
LOC_Os12g36760,0,0.026614442,0,0
LOC_Os03g47670,0,0.03036053,0,0
LOC_Os09g17329,0,0.0001,0,0
LOC_Os02g24020,0,0.938391677,1,1
LOC_Os05g43374,0,0.0001,0,0
LOC_Os05g43480,0,0.02256038,0,0
LOC_Os06g23140,1,0.705584664,0,0
LOC_Os12g21710,0,2.22e-16,0,0
LOC_Os01g47580,0,0.099029006,0,0
LOC_Os11g25330,0,0.99899493,1,1
LOC_Os12g24170,0,0.733527047,1,0
LOC_Os01g03190,0,2.42e-16,0,0
LOC_Os12g36660,0,0.677875075,0,0
LOC_Os05g13780,0,2.22e-16,0,0
LOC_Os07g37180,0,0.650510754,0,0
LOC_Os03g52880,0,7.77e-16,0,0
LOC_Os03g30470,1,0.995096433,1,1
LOC_Os04g40040,0,0.198730144,0,0
LOC_Os07g01090,0,0.847963397,1,1
LOC_Os07g44210,0,0.018287705,0,0
LOC_Os08g27030,0,0.372664368,0,0
LOC_Os09g33870,0,2.43e-16,0,0
LOC_Os03g63860,0,0.386262716,0,0
LOC_Os01g52470,0,0.034793445,0,0
LOC_Os01g66140,0,2.45e-15,0,0
LOC_Os10g34220,0,0.0003,0,0
LOC_Os03g62650,0,0.00021411,0,0
LOC_Os09g10230,0,2.22e-16,0,0
LOC_Os07g42140,0,0.432878924,0,0
LOC_Os03g06440,0,0.250820531,0,0
LOC_Os01g58390,0,2.22e-16,0,0
LOC_Os09g29284,0,0.366167552,0,0
LOC_Os07g30170,0,0.992105254,1,1
LOC_Os03g56310,0,1.0,1,1
LOC_Os12g01420,0,0.995585153,1,1
LOC_Os01g04910,0,1.31e-10,0,0
LOC_Os10g35930,0,0.464072174,0,0
LOC_Os02g41510,1,1.0,1,1
LOC_Os03g07140,0,0.743348159,1,0
LOC_Os04g16844,0,0.000396085,0,0
LOC_Os07g04690,0,0.999900045,1,1
LOC_Os01g67770,0,0.212186833,0,0
LOC_Os01g42850,0,0.173540493,0,0
LOC_Os08g05570,0,0.445514527,0,0
LOC_Os08g35440,0,0.000110533,0,0
LOC_Os06g09450,1,0.936638413,1,1
LOC_Os08g27010,0,2.7e-16,0,0
LOC_Os05g07670,0,0.0001,0,0
LOC_Os01g16354,0,0.027805443,0,0
LOC_Os09g37070,0,0.00175616,0,0
LOC_Os05g32530,0,0.017130809,0,0
LOC_Os02g10400,0,0.883546012,1,1
LOC_Os02g49920,0,1.0,1,1
LOC_Os03g27370,0,0.009052999,0,0
LOC_Os08g04340,0,0.995081614,1,1
LOC_Os01g58380,0,1.0,1,1
LOC_Os10g35070,1,0.002312241,0,0
LOC_Os01g11270,0,0.000100004,0,0
LOC_Os09g39760,0,2.22e-16,0,0
LOC_Os10g18760,1,0.014494168,0,0
LOC_Os04g52230,1,0.410440932,0,0
LOC_Os11g03910,0,0.274060564,0,0
LOC_Os08g07774,0,3.36e-15,0,0
LOC_Os07g07560,0,2.22e-16,0,0
LOC_Os05g02890,0,0.457105876,0,0
LOC_Os01g01650,0,0.026408684,0,0
LOC_Os11g01820,0,0.965395156,1,1
LOC_Os06g30710,0,2.22e-16,0,0
LOC_Os06g05060,0,1.57e-12,0,0
LOC_Os11g10990,0,0.599342311,0,0
LOC_Os02g58460,0,3.71e-14,0,0
LOC_Os02g07680,0,0.515566993,0,0
LOC_Os04g53990,0,0.004623814,0,0
LOC_Os11g04230,0,0.000799943,0,0
LOC_Os01g58270,0,0.807977234,1,0
LOC_Os12g17570,0,0.997267519,1,1
LOC_Os03g08090,0,0.709578906,0,0
LOC_Os07g12490,0,0.559914821,0,0
LOC_Os02g12890,0,0.00283641,0,0
LOC_Os02g15760,0,0.027759191,0,0
LOC_Os04g50940,1,1.0,1,1
LOC_Os03g05812,0,0.007610037,0,0
LOC_Os12g08170,0,0.78950607,1,0
LOC_Os09g37930,0,2.22e-16,0,0
LOC_Os01g10900,0,0.0676526,0,0
LOC_Os01g54560,0,0.203901697,0,0
LOC_Os03g53800,1,0.99887334,1,1
LOC_Os11g01074,0,2.22e-16,0,0
LOC_Os10g08840,0,0.716177236,0,0
LOC_Os03g20780,0,0.210942169,0,0
LOC_Os05g47560,0,0.000700246,0,0
LOC_Os07g46570,0,0.0001,0,0
LOC_Os04g44620,0,0.016493169,0,0
LOC_Os03g20790,0,0.144934717,0,0
LOC_Os09g31031,1,1.21e-13,0,0
LOC_Os07g48200,0,0.333284994,0,0
LOC_Os04g16828,0,0.068177079,0,0
LOC_Os03g26620,0,0.999999856,1,1
LOC_Os02g39400,0,0.513688073,0,0
LOC_Os03g17930,0,0.969962014,1,1
LOC_Os11g34830,0,0.815096849,1,0
LOC_Os01g33160,0,0.954376538,1,1
LOC_Os05g48260,0,0.671128519,0,0
LOC_Os04g50030,0,0.076139117,0,0
LOC_Os09g38370,0,0.50784273,0,0
LOC_Os10g05780,0,0.0003,0,0
LOC_Os08g37270,0,2.22e-16,0,0
LOC_Os03g05610,0,0.044459108,0,0
LOC_Os06g06560,0,2.35e-13,0,0
LOC_Os06g14670,0,0.991864789,1,1
LOC_Os12g07110,0,1.0,1,1
LOC_Os02g48180,0,0.990621048,1,1
LOC_Os03g25960,0,1.0,1,1
LOC_Os03g13740,0,0.00376944,0,0
LOC_Os02g22650,0,0.001988866,0,0
LOC_Os02g27200,0,0.707851829,0,0
LOC_Os05g44922,0,1.0,1,1
LOC_Os03g13300,0,0.139611106,0,0
LOC_Os02g18840,0,2.22e-16,0,0
LOC_Os02g54450,0,0.912241792,1,1
LOC_Os03g38590,0,0.999099623,1,1
LOC_Os12g36900,0,0.0001,0,0
LOC_Os05g02060,0,0.994412389,1,1
LOC_Os03g10100,0,5.97e-14,0,0
LOC_Os07g01770,0,0.000400001,0,0
LOC_Os04g41680,0,1.12e-10,0,0
LOC_Os11g16320,0,0.174311983,0,0
LOC_Os01g02830,0,2.22e-16,0,0
LOC_Os11g07490,0,1.79e-13,0,0
LOC_Os12g01690,0,0.016295125,0,0
LOC_Os03g40194,0,0.05375295,0,0
LOC_Os07g06080,0,1.45e-06,0,0
LOC_Os12g03950,0,0.991694096,1,1
LOC_Os07g43820,0,0.671602399,0,0
LOC_Os06g49260,0,0.00050718,0,0
LOC_Os04g58620,0,0.009262171,0,0
LOC_Os08g20660,0,0.087592488,0,0
LOC_Os02g16880,0,1.17e-12,0,0
LOC_Os05g47700,0,1.0,1,1
LOC_Os02g55340,0,0.044187566,0,0
LOC_Os01g11670,0,0.000403894,0,0
LOC_Os02g56550,0,0.000799803,0,0
LOC_Os05g39600,0,0.829111753,1,0
LOC_Os05g34290,0,0.018427058,0,0
LOC_Os04g44810,0,0.037454,0,0
LOC_Os09g27320,0,0.007628094,0,0
LOC_Os12g12470,0,0.243907922,0,0
LOC_Os04g46894,0,0.039026604,0,0
LOC_Os10g39710,0,0.961641029,1,1
LOC_Os01g01870,1,0.943320583,1,1
LOC_Os03g17780,0,0.000197447,0,0
LOC_Os12g29550,0,0.977823702,1,1
LOC_Os05g11060,0,0.797456589,1,0
LOC_Os04g50208,0,6.19e-11,0,0
LOC_Os04g51820,0,0.989712408,1,1
LOC_Os02g44980,0,0.739415845,1,0
LOC_Os05g12770,0,2.22e-16,0,0
LOC_Os12g07874,0,2.22e-16,0,0
LOC_Os03g37720,0,0.000299599,0,0
LOC_Os04g10690,0,0.008399437,0,0
LOC_Os12g36890,0,0.000561903,0,0
LOC_Os02g05744,0,0.483407298,0,0
LOC_Os08g15248,0,2.09e-13,0,0
LOC_Os09g16160,0,0.001604216,0,0
LOC_Os08g39440,0,2.22e-16,0,0
LOC_Os01g73580,1,0.979955911,1,1
LOC_Os04g35590,0,0.79023779,1,0
LOC_Os05g29880,0,0.000375294,0,0
LOC_Os08g12840,0,1.0,1,1
LOC_Os07g11330,0,0.920667505,1,1
LOC_Os05g13320,0,0.334989011,0,0
LOC_Os12g07220,0,0.796048331,1,0
LOC_Os08g36390,0,2.22e-16,0,0
LOC_Os04g35910,0,0.015674371,0,0
LOC_Os01g55360,0,2.57e-16,0,0
LOC_Os01g53020,0,2.22e-16,0,0
LOC_Os02g38140,0,0.240413632,0,0
LOC_Os11g42000,0,2.22e-16,0,0
LOC_Os09g38759,0,0.540245827,0,0
LOC_Os08g08500,0,0.996530492,1,1
LOC_Os09g04880,0,2.22e-16,0,0
LOC_Os02g57090,0,0.418185172,0,0
LOC_Os07g46920,0,0.999999915,1,1
LOC_Os02g41904,0,2.22e-16,0,0
LOC_Os01g56150,0,1.82e-12,0,0
LOC_Os06g49890,0,0.140974644,0,0
LOC_Os07g08320,0,0.007227953,0,0
LOC_Os01g52110,0,0.649276373,0,0
LOC_Os01g37910,0,0.000197969,0,0
LOC_Os01g61480,0,4.73e-12,0,0
LOC_Os09g23560,0,1.0,1,1
LOC_Os03g58590,0,4.53e-15,0,0
LOC_Os03g05990,0,0.000781895,0,0
LOC_Os09g37480,0,0.999951346,1,1
LOC_Os04g40740,0,0.195254049,0,0
LOC_Os06g45100,0,0.000581685,0,0
LOC_Os02g12130,0,2.22e-16,0,0
LOC_Os08g09320,0,0.657616585,0,0
LOC_Os07g46950,0,0.998439476,1,1
LOC_Os07g12710,0,0.174818826,0,0
LOC_Os05g13440,0,0.496353968,0,0
LOC_Os07g11410,0,0.806141213,1,0
LOC_Os11g17610,0,0.042458569,0,0
LOC_Os10g42960,0,0.957628286,1,1
LOC_Os07g38260,0,0.491327568,0,0
LOC_Os10g38216,0,2.03e-15,0,0
LOC_Os01g19750,0,0.994767628,1,1
LOC_Os03g09860,0,0.000594601,0,0
LOC_Os10g39140,0,0.003317985,0,0
LOC_Os01g50100,1,0.953494785,1,1
LOC_Os05g32380,0,0.07090677,0,0
LOC_Os01g46860,0,0.768672583,1,0
LOC_Os12g03150,0,8.04e-05,0,0
LOC_Os01g56630,0,0.333213995,0,0
LOC_Os07g14850,0,0.999299603,1,1
LOC_Os11g25220,0,0.012690652,0,0
LOC_Os04g12660,0,2.22e-16,0,0
LOC_Os01g12800,0,2.22e-16,0,0
LOC_Os09g30446,0,0.309706951,0,0
LOC_Os09g17740,0,0.649892593,0,0
LOC_Os03g10920,0,0.012573873,0,0
LOC_Os01g65790,0,2.23e-12,0,0
LOC_Os02g01280,0,2.22e-16,0,0
LOC_Os06g10160,0,0.623609065,0,0
LOC_Os02g18430,0,2.22e-16,0,0
LOC_Os11g11000,0,2.22e-16,0,0
LOC_Os12g17910,1,1.65e-12,0,0
LOC_Os09g33720,0,0.996500375,1,1
LOC_Os01g41800,0,0.999318813,1,1
LOC_Os07g05010,0,4.28e-13,0,0
LOC_Os11g02550,0,7.81e-05,0,0
LOC_Os11g42220,0,1.0,1,1
LOC_Os01g60700,0,0.001226529,0,0
LOC_Os05g45750,0,6.18e-12,0,0
LOC_Os01g48980,0,0.018019638,0,0
LOC_Os02g39730,0,0.082077823,0,0
LOC_Os02g17870,0,2.22e-16,0,0
LOC_Os03g05900,0,2.41e-11,0,0
LOC_Os08g10550,0,0.035261422,0,0
LOC_Os05g33590,0,0.065892586,0,0
LOC_Os07g23850,0,0.938686217,1,1
LOC_Os11g45924,0,0.014957246,0,0
LOC_Os09g15370,0,2.39e-16,0,0
LOC_Os06g07869,0,2.22e-16,0,0
LOC_Os09g32020,0,0.844522749,1,1
LOC_Os01g39960,0,0.999699971,1,1
LOC_Os03g36900,0,0.003524818,0,0
LOC_Os12g05550,0,2.5e-16,0,0
LOC_Os07g24190,0,0.9998,1,1
LOC_Os11g18194,0,0.254663827,0,0
LOC_Os05g51610,0,0.722920512,0,0
LOC_Os08g41530,0,0.980576311,1,1
LOC_Os06g51060,0,5.01e-12,0,0
LOC_Os04g57320,0,0.128940777,0,0
LOC_Os12g08000,0,1.0,1,1
LOC_Os02g38230,0,1.0,1,1
LOC_Os03g55100,0,0.53636777,0,0
LOC_Os07g36150,0,0.479695721,0,0
LOC_Os03g20970,0,0.090041508,0,0
LOC_Os01g63260,0,1.0,1,1
LOC_Os01g64100,0,0.89971181,1,1
LOC_Os08g05810,0,0.374225169,0,0
LOC_Os04g02030,0,0.751824123,1,0
LOC_Os12g37939,0,2.22e-16,0,0
LOC_Os05g02240,0,0.813765305,1,0
LOC_Os03g17230,0,0.171911035,0,0
LOC_Os11g01530,0,0.034612677,0,0
LOC_Os06g09910,0,0.9999,1,1
LOC_Os06g11840,0,0.999941425,1,1
LOC_Os03g03820,0,0.519923964,0,0
LOC_Os01g19450,0,0.009759144,0,0
LOC_Os08g01780,0,0.007567704,0,0
LOC_Os07g08200,0,0.012716268,0,0
LOC_Os03g04770,0,1.0,1,1
LOC_Os04g10420,0,0.000154626,0,0
LOC_Os07g05960,0,0.007308852,0,0
LOC_Os04g38450,0,0.998999294,1,1
LOC_Os04g37780,0,0.913234647,1,1
LOC_Os10g21590,0,4.32e-14,0,0
LOC_Os11g37520,0,0.973825879,1,1
LOC_Os04g59440,0,0.133747336,0,0
LOC_Os03g58890,0,0.002138318,0,0
LOC_Os11g07090,0,1.6e-14,0,0
LOC_Os05g37470,0,0.309822265,0,0
LOC_Os01g07310,0,0.264158402,0,0
LOC_Os03g25869,0,0.611471728,0,0
LOC_Os03g07290,0,2.13e-14,0,0
LOC_Os03g21490,0,1.07e-15,0,0
LOC_Os01g58280,0,0.975884666,1,1
LOC_Os04g15920,0,1.0,1,1
LOC_Os04g16736,0,0.000199871,0,0
LOC_Os03g05830,0,0.007263159,0,0
LOC_Os08g31580,0,0.065966538,0,0
LOC_Os05g35050,1,0.01614613,0,0
LOC_Os02g39030,0,0.082722598,0,0
LOC_Os02g53770,0,5.73e-09,0,0
LOC_Os01g43530,0,0.364593525,0,0
LOC_Os07g11510,0,0.864152629,1,1
LOC_Os05g41172,0,2.22e-16,0,0
LOC_Os02g44230,1,0.999999938,1,1
LOC_Os09g32440,0,0.199750281,0,0
LOC_Os06g13120,0,2.22e-16,0,0
LOC_Os07g11360,0,0.900007476,1,1
LOC_Os09g28000,0,0.000200013,0,0
LOC_Os05g07250,0,0.133720671,0,0
LOC_Os02g14910,0,1.0,1,1
LOC_Os03g01660,0,2.22e-16,0,0
LOC_Os03g52010,0,2.22e-16,0,0
LOC_Os03g14830,0,0.015653766,0,0
LOC_Os03g26044,0,0.984848294,1,1
LOC_Os08g02630,0,0.225687891,0,0
LOC_Os09g11460,0,0.927685927,1,1
LOC_Os02g58660,0,0.841507446,1,1
LOC_Os02g45420,0,0.915835654,1,1
LOC_Os01g50420,1,0.991247547,1,1
LOC_Os12g15550,0,0.969673447,1,1
LOC_Os04g44560,0,0.001012283,0,0
LOC_Os04g52390,0,4.67e-11,0,0
LOC_Os01g37480,0,5.41e-09,0,0
LOC_Os06g48800,0,0.99809598,1,1
LOC_Os12g08810,0,0.439664449,0,0
LOC_Os02g11030,0,0.007868931,0,0
LOC_Os01g37690,0,0.70414526,0,0
LOC_Os04g46300,0,0.001075792,0,0
LOC_Os05g01810,0,0.05743297,0,0
LOC_Os12g32620,0,0.000300019,0,0
LOC_Os09g08072,0,0.881942089,1,1
LOC_Os12g38570,0,0.942487184,1,1
LOC_Os03g12320,0,0.0001,0,0
LOC_Os12g40860,0,0.001561416,0,0
LOC_Os03g31320,0,0.003751684,0,0
LOC_Os01g16400,0,3.29e-14,0,0
LOC_Os09g36350,0,0.308606119,0,0
LOC_Os04g10010,0,1.0,1,1
LOC_Os03g51870,0,2.98e-13,0,0
LOC_Os04g38630,0,1.0,1,1
LOC_Os10g28060,0,1.0,1,1
LOC_Os03g60430,0,0.930819087,1,1
LOC_Os02g35450,0,0.000100513,0,0
LOC_Os07g37130,0,0.102416078,0,0
LOC_Os01g03144,0,2.83e-16,0,0
LOC_Os01g70400,0,0.114063545,0,0
LOC_Os01g25760,0,0.813873131,1,0
LOC_Os01g21990,0,0.866040388,1,1
LOC_Os05g19500,0,0.990475297,1,1
LOC_Os02g10470,0,0.992992785,1,1
LOC_Os06g03670,0,0.999285867,1,1
LOC_Os11g08070,0,1.0,1,1
LOC_Os10g31970,0,0.289689726,0,0
LOC_Os10g40730,0,0.999799989,1,1
LOC_Os09g26380,0,0.007217612,0,0
LOC_Os03g01200,0,0.053236226,0,0
LOC_Os05g35290,0,1.0,1,1
LOC_Os03g46440,0,0.005045936,0,0
LOC_Os03g51160,0,0.200194991,0,0
LOC_Os12g04510,0,0.002770141,0,0
LOC_Os07g22770,0,0.923704432,1,1
LOC_Os03g01222,0,0.997735843,1,1
LOC_Os09g16240,0,2.22e-16,0,0
LOC_Os04g51400,0,0.997255806,1,1
LOC_Os06g05860,0,0.997203198,1,1
LOC_Os04g51390,0,0.197128563,0,0
LOC_Os01g55600,0,0.794015523,1,0
LOC_Os02g49470,0,0.025431393,0,0
LOC_Os04g38330,0,0.869267861,1,1
LOC_Os02g10120,0,0.11226579,0,0
LOC_Os08g01120,0,0.996837911,1,1
LOC_Os02g03000,0,0.981723249,1,1
LOC_Os10g21254,0,1.63e-11,0,0
LOC_Os07g46870,0,0.675582422,0,0
LOC_Os11g02760,0,0.057525498,0,0
LOC_Os11g08760,0,2.22e-16,0,0
LOC_Os05g10580,0,2.22e-16,0,0
LOC_Os01g32364,0,0.02382697,0,0
LOC_Os05g39930,0,0.960716696,1,1
LOC_Os04g48290,0,1.0,1,1
LOC_Os01g53200,0,0.096949453,0,0
LOC_Os12g10280,0,0.84056904,1,1
LOC_Os04g53490,1,0.076677802,0,0
LOC_Os07g48650,0,0.997557192,1,1
LOC_Os03g01110,0,0.050768354,0,0
LOC_Os01g36550,0,0.572103412,0,0
LOC_Os03g29850,0,0.7383073,1,0
LOC_Os08g36340,0,0.000791625,0,0
LOC_Os02g35610,0,0.001186595,0,0
LOC_Os06g40110,0,0.00190439,0,0
LOC_Os02g47860,0,0.00334921,0,0
LOC_Os07g08880,0,2.22e-16,0,0
LOC_Os03g07250,0,0.860010201,1,1
LOC_Os05g19970,0,0.207401876,0,0
LOC_Os03g08100,0,0.310492428,0,0
LOC_Os10g30290,0,0.002514371,0,0
LOC_Os01g69030,0,0.132792997,0,0
LOC_Os12g40080,0,0.0001,0,0
LOC_Os02g47060,0,0.9999,1,1
LOC_Os12g29760,0,1.0,1,1
LOC_Os06g42020,0,0.969754619,1,1
LOC_Os07g41564,0,0.983515408,1,1
LOC_Os09g13870,0,1.0,1,1
LOC_Os10g36210,0,0.995457496,1,1
LOC_Os04g57810,1,0.957931603,1,1
LOC_Os02g56900,0,0.614371967,0,0
LOC_Os05g49700,0,0.000272035,0,0
LOC_Os06g44300,0,0.995064469,1,1
LOC_Os03g60370,1,2.22e-16,0,0
LOC_Os11g14040,0,0.999730834,1,1
LOC_Os09g28480,0,2.22e-16,0,0
LOC_Os12g10730,0,1.55e-15,0,0
LOC_Os01g56540,0,3.54e-16,0,0
LOC_Os08g27040,0,0.496853576,0,0
LOC_Os04g31960,0,0.84131948,1,1
LOC_Os05g49730,0,0.030572441,0,0
LOC_Os04g40560,0,0.999751691,1,1
LOC_Os06g45240,0,6.53e-13,0,0
LOC_Os09g36270,0,0.044074363,0,0
LOC_Os09g02729,0,0.0001,0,0
LOC_Os06g23160,0,2.22e-16,0,0
LOC_Os11g14910,0,0.948116831,1,1
LOC_Os06g46372,0,0.02393636,0,0
LOC_Os05g50980,0,0.137949795,0,0
LOC_Os05g05210,0,2.22e-16,0,0
LOC_Os01g14660,1,0.999698587,1,1
LOC_Os01g10600,0,0.988497812,1,1
LOC_Os08g01170,0,2.22e-16,0,0
LOC_Os11g09190,0,2.22e-16,0,0
LOC_Os01g58022,0,4.6e-16,0,0
LOC_Os01g61940,1,0.968701174,1,1
LOC_Os09g36750,0,0.351117063,0,0
LOC_Os07g05360,0,2.66e-16,0,0
LOC_Os06g16370,0,2.22e-16,0,0
LOC_Os03g13010,0,0.994480889,1,1
LOC_Os04g43410,0,1.0,1,1
LOC_Os08g44230,0,0.648667918,0,0
LOC_Os01g40630,0,0.616461777,0,0
LOC_Os03g55720,0,1.0,1,1
LOC_Os05g45890,0,2.22e-16,0,0
LOC_Os12g37260,0,0.015179242,0,0
LOC_Os03g13200,0,1.0,1,1
LOC_Os08g41630,0,0.0012016,0,0
LOC_Os04g40620,0,0.999999765,1,1
LOC_Os04g43270,0,0.997427843,1,1
LOC_Os06g14810,0,0.998733689,1,1
LOC_Os08g20270,0,0.003659927,0,0
LOC_Os10g28350,0,1.06e-10,0,0
LOC_Os04g32920,0,0.000200003,0,0
LOC_Os11g38810,0,0.213476636,0,0
LOC_Os05g46210,0,0.118359075,0,0
LOC_Os01g18320,0,1.0,1,1
LOC_Os01g05810,0,0.999701033,1,1
LOC_Os11g47290,0,2.22e-16,0,0
LOC_Os02g12610,0,0.953604044,1,1
LOC_Os07g44840,0,0.788729785,1,0
LOC_Os12g37350,0,0.155948833,0,0
LOC_Os02g35720,0,0.23611719,0,0
LOC_Os08g25390,0,0.931925129,1,1
LOC_Os04g34720,0,2.22e-16,0,0
LOC_Os03g61810,0,0.999888353,1,1
LOC_Os04g48880,0,0.072395711,0,0
LOC_Os12g42200,0,0.770807202,1,0
LOC_Os12g12560,0,0.20098016,0,0
LOC_Os01g60120,0,2.68e-13,0,0
LOC_Os01g41710,0,0.02794348,0,0
LOC_Os05g39690,0,0.568800187,0,0
LOC_Os03g51880,0,0.034685273,0,0
LOC_Os05g44590,0,0.000376466,0,0
LOC_Os07g14110,0,0.000309789,0,0
LOC_Os03g16980,0,0.9998,1,1
LOC_Os09g30410,0,0.96728943,1,1
LOC_Os01g64750,0,1.0,1,1
LOC_Os07g04160,0,0.0002,0,0
LOC_Os07g46580,0,2.22e-16,0,0
LOC_Os09g39680,0,0.995165702,1,1
LOC_Os03g64260,0,0.848608221,1,1
LOC_Os01g65030,0,0.647273788,0,0
LOC_Os12g34890,0,0.128075052,0,0
LOC_Os10g13940,1,0.201799579,0,0
LOC_Os12g02730,0,0.472927975,0,0
LOC_Os02g55130,0,2.22e-16,0,0
LOC_Os08g32060,0,0.015787376,0,0
LOC_Os08g31630,0,1.0,1,1
LOC_Os04g48170,0,0.994899594,1,1
LOC_Os03g57900,0,0.009360948,0,0
LOC_Os02g56020,0,2.56e-16,0,0
LOC_Os09g19160,0,2.01e-06,0,0
LOC_Os07g14530,0,0.000299999,0,0
LOC_Os01g71090,0,0.029355958,0,0
LOC_Os09g37580,0,0.000398925,0,0
LOC_Os09g19550,0,0.999699978,1,1
LOC_Os03g51620,0,0.97173851,1,1
LOC_Os02g34680,0,0.981697364,1,1
LOC_Os08g08960,0,0.080213848,0,0
LOC_Os06g40070,0,0.923814517,1,1
LOC_Os08g31000,0,2.11e-05,0,0
LOC_Os01g43700,0,0.142102206,0,0
LOC_Os09g33876,0,2.22e-16,0,0
LOC_Os03g03790,0,1.0,1,1
LOC_Os09g14410,0,0.779631702,1,0
LOC_Os01g73630,0,1.78e-12,0,0
LOC_Os04g38540,0,0.30626823,0,0
LOC_Os07g03288,0,0.99979884,1,1
LOC_Os07g22350,0,1.0,1,1
LOC_Os03g05910,0,0.999068761,1,1
LOC_Os11g12800,0,0.001249584,0,0
LOC_Os10g37100,0,0.094039856,0,0
LOC_Os11g19340,0,0.133931668,0,0
LOC_Os01g63690,0,1.0,1,1
LOC_Os06g09190,0,0.018262205,0,0
LOC_Os09g33470,0,0.765086217,1,0
LOC_Os01g51320,0,0.68685201,0,0
LOC_Os12g09720,0,0.006945907,0,0
LOC_Os03g12840,0,0.004040645,0,0
LOC_Os01g71280,0,0.036437715,0,0
LOC_Os11g37140,0,6.83e-16,0,0
LOC_Os07g33954,0,0.00395138,0,0
LOC_Os01g59060,0,0.871940434,1,1
LOC_Os08g28170,0,0.795557866,1,0
LOC_Os01g57890,0,0.171529317,0,0
LOC_Os05g49140,0,0.858376898,1,1
LOC_Os11g10510,0,1.0,1,1
LOC_Os12g41590,0,0.010214299,0,0
LOC_Os01g49940,0,4.54e-12,0,0
LOC_Os03g10450,0,2.22e-16,0,0
LOC_Os03g12660,0,0.993392821,1,1
LOC_Os11g34460,0,2.22e-16,0,0
LOC_Os03g19010,0,0.005916898,0,0
LOC_Os01g51634,0,0.113799647,0,0
LOC_Os07g34390,0,0.000300456,0,0
LOC_Os07g46840,0,0.853198051,1,1
LOC_Os11g02180,0,0.579682164,0,0
LOC_Os09g32230,0,0.005082589,0,0
LOC_Os04g59310,0,0.05432471,0,0
LOC_Os02g54060,0,1.51e-14,0,0
LOC_Os11g03484,0,0.311837822,0,0
LOC_Os01g43460,0,0.292746848,0,0
LOC_Os08g02450,0,0.962890638,1,1
LOC_Os02g15810,0,0.002748087,0,0
LOC_Os05g41590,0,0.000877748,0,0
LOC_Os04g56320,0,0.029738264,0,0
LOC_Os12g19304,0,6.2e-16,0,0
LOC_Os05g45954,0,0.930187713,1,1
LOC_Os07g48890,0,0.005104471,0,0
LOC_Os05g33190,0,0.002237795,0,0
LOC_Os08g07700,0,0.751424798,1,0
LOC_Os10g33720,0,2.22e-16,0,0
LOC_Os08g25010,0,0.130701991,0,0
LOC_Os03g59120,0,4.77e-14,0,0
LOC_Os01g19170,0,1.0,1,1
LOC_Os01g55549,0,0.260207658,0,0
LOC_Os08g15450,0,2.22e-16,0,0
LOC_Os05g18670,0,0.427628698,0,0
LOC_Os07g29290,0,0.993913059,1,1
LOC_Os06g11630,0,0.002134537,0,0
LOC_Os07g40250,1,0.997710588,1,1
LOC_Os07g09060,1,1.0,1,1
LOC_Os08g44850,0,1.76e-15,0,0
LOC_Os06g44270,0,0.270518619,0,0
LOC_Os04g22870,0,2.85e-16,0,0
LOC_Os11g34140,0,2.22e-16,0,0
LOC_Os02g55000,0,0.006947867,0,0
LOC_Os06g33810,0,0.005436666,0,0
LOC_Os12g01030,0,2.22e-16,0,0
LOC_Os10g41170,0,0.056280412,0,0
LOC_Os05g48600,0,2.22e-16,0,0
LOC_Os01g67590,0,0.303498019,0,0
LOC_Os03g21820,0,0.98382338,1,1
LOC_Os05g46520,0,1.0,1,1
LOC_Os02g35170,0,1.0,1,1
LOC_Os01g64900,0,0.039463343,0,0
LOC_Os01g10240,0,0.011772768,0,0
LOC_Os06g06490,0,0.006025647,0,0
LOC_Os10g40510,0,0.999464003,1,1
LOC_Os04g56290,0,0.641509824,0,0
LOC_Os05g37910,0,0.003618027,0,0
LOC_Os03g60140,0,3.44e-07,0,0
LOC_Os05g37700,0,0.731532977,0,0
LOC_Os01g53250,0,0.744429391,1,0
LOC_Os10g34430,0,2.22e-16,0,0
LOC_Os02g03230,0,0.977734162,1,1
LOC_Os01g50320,0,3.41e-16,0,0
