preds_list2[[1]]$genes,1,prob_logit,pred_logit,pred_logit_PR
LOC_Os05g46290,0,0.003956191,0,0
LOC_Os02g14059,0,2.22e-16,0,0
LOC_Os01g62244,0,0.0001,0,0
LOC_Os01g13350,0,0.736911717,0,0
LOC_Os06g05520,0,0.051104642,0,0
LOC_Os07g33330,0,0.008387771,0,0
LOC_Os06g36270,0,0.236502245,0,0
LOC_Os01g59730,0,0.686908309,0,0
LOC_Os11g07280,0,0.51199213,0,0
LOC_Os04g36700,0,0.61003945,0,0
LOC_Os07g32380,0,0.0002,0,0
LOC_Os03g50340,0,0.150420171,0,0
LOC_Os02g38920,1,1.0,1,1
LOC_Os10g42439,0,2.59e-15,0,0
LOC_Os01g51120,0,0.999894807,1,1
LOC_Os02g13990,0,0.791122892,1,0
LOC_Os08g07960,0,0.20650892,0,0
LOC_Os04g51370,0,2.22e-16,0,0
LOC_Os04g52000,0,0.001694021,0,0
LOC_Os03g05820,0,0.022442581,0,0
LOC_Os03g58840,0,0.642899084,0,0
LOC_Os05g48310,0,0.070827534,0,0
LOC_Os03g56270,0,0.0006,0,0
LOC_Os06g07090,0,2.22e-16,0,0
LOC_Os02g06700,0,0.031303842,0,0
LOC_Os09g12570,0,0.020750089,0,0
LOC_Os05g48030,0,0.597274925,0,0
LOC_Os08g28190,0,0.762281637,1,0
LOC_Os04g39650,0,2.22e-16,0,0
LOC_Os06g37660,0,0.176333532,0,0
LOC_Os11g03400,0,0.898914307,1,1
LOC_Os07g03160,1,0.868607683,1,1
LOC_Os02g57420,0,0.808740804,1,1
LOC_Os02g29340,0,1.0,1,1
LOC_Os06g27890,0,2.22e-16,0,0
LOC_Os07g43360,0,0.923988535,1,1
LOC_Os01g47820,0,0.459286528,0,0
LOC_Os10g41230,0,0.503991057,0,0
LOC_Os10g08930,0,0.148258012,0,0
LOC_Os01g01060,0,0.332343874,0,0
LOC_Os10g27990,0,2.22e-16,0,0
LOC_Os05g44360,0,0.907672277,1,1
LOC_Os09g09500,0,2.22e-16,0,0
LOC_Os11g12620,0,2.22e-16,0,0
LOC_Os02g46090,0,0.496211701,0,0
LOC_Os09g08430,1,0.022661278,0,0
LOC_Os09g24980,0,0.116125802,0,0
LOC_Os07g49270,1,0.9998,1,1
LOC_Os05g38820,0,0.999800876,1,1
LOC_Os07g36140,0,0.002199034,0,0
LOC_Os05g46560,0,0.001108085,0,0
LOC_Os03g13800,0,9.98e-05,0,0
LOC_Os04g35700,0,0.0005,0,0
LOC_Os04g54340,0,0.993137093,1,1
LOC_Os02g34460,0,0.066453437,0,0
LOC_Os07g25440,0,0.000602533,0,0
LOC_Os07g05740,0,0.019270185,0,0
LOC_Os12g39070,0,0.035264269,0,0
LOC_Os04g54940,0,0.448447693,0,0
LOC_Os03g58204,0,0.998381002,1,1
LOC_Os03g16150,0,1.0,1,1
LOC_Os04g49510,0,0.331794159,0,0
LOC_Os03g35600,0,0.991451525,1,1
LOC_Os10g41520,0,0.276790405,0,0
LOC_Os12g35360,0,0.217767981,0,0
LOC_Os11g24560,0,0.55553067,0,0
LOC_Os03g60400,0,2.22e-16,0,0
LOC_Os12g12860,0,0.504904741,0,0
LOC_Os06g01934,0,0.048191892,0,0
LOC_Os04g52940,0,2.22e-16,0,0
LOC_Os05g11550,0,0.96978779,1,1
LOC_Os12g31370,0,0.077953807,0,0
LOC_Os06g05070,0,0.087140817,0,0
LOC_Os02g27769,0,2.22e-16,0,0
LOC_Os03g29760,0,0.000480411,0,0
LOC_Os11g39140,0,0.041742078,0,0
LOC_Os01g49900,0,0.538523271,0,0
LOC_Os01g60350,0,0.000905901,0,0
LOC_Os01g14926,0,0.001704669,0,0
LOC_Os06g49170,0,0.9998,1,1
LOC_Os01g71050,0,0.007575221,0,0
LOC_Os02g50970,0,0.078858183,0,0
LOC_Os02g34430,0,1.0,1,1
LOC_Os07g42940,0,0.468728506,0,0
LOC_Os05g43450,0,0.000299999,0,0
LOC_Os09g39670,0,0.981460985,1,1
LOC_Os03g15540,0,0.079327147,0,0
LOC_Os12g03810,0,0.039055654,0,0
LOC_Os12g03090,0,0.147758149,0,0
LOC_Os12g36950,0,0.469812304,0,0
LOC_Os07g12110,0,2.22e-16,0,0
LOC_Os03g58050,0,0.0001,0,0
LOC_Os04g36890,0,2.22e-16,0,0
LOC_Os01g59360,0,0.051243631,0,0
LOC_Os07g36470,0,0.214345505,0,0
LOC_Os11g43950,0,2.22e-16,0,0
LOC_Os06g02510,0,0.672361401,0,0
LOC_Os03g30300,0,0.999210809,1,1
LOC_Os01g27210,0,0.628013465,0,0
LOC_Os10g03540,0,0.027815958,0,0
LOC_Os09g12270,0,2.22e-16,0,0
LOC_Os06g47260,0,0.883430828,1,1
LOC_Os08g44430,0,0.119739216,0,0
LOC_Os07g05580,0,6.87e-14,0,0
LOC_Os03g45920,0,0.994656812,1,1
LOC_Os08g06060,0,0.987389681,1,1
LOC_Os02g43920,0,0.024497943,0,0
LOC_Os04g53440,0,0.015077376,0,0
LOC_Os06g38990,0,2.22e-16,0,0
LOC_Os04g41910,0,2.22e-16,0,0
LOC_Os07g35290,0,0.001367875,0,0
LOC_Os03g02320,0,0.010678631,0,0
LOC_Os03g14530,0,0.099205984,0,0
LOC_Os01g61780,0,0.063388112,0,0
LOC_Os06g37620,0,0.000397554,0,0
LOC_Os04g45190,0,0.002709055,0,0
LOC_Os03g10120,0,2.22e-16,0,0
LOC_Os01g64280,0,0.942255905,1,1
LOC_Os09g12240,0,2.22e-16,0,0
LOC_Os06g09570,0,0.038707732,0,0
LOC_Os02g14929,0,2.22e-16,0,0
LOC_Os04g52614,0,2.22e-16,0,0
LOC_Os05g16740,0,0.994107467,1,1
LOC_Os01g50010,0,0.190145203,0,0
LOC_Os04g51910,0,0.06703124,0,0
LOC_Os02g03410,0,0.999806559,1,1
LOC_Os02g17910,0,0.499588443,0,0
LOC_Os04g52840,0,0.830290007,1,1
LOC_Os03g63750,0,0.026088776,0,0
LOC_Os05g45950,1,0.007623118,0,0
LOC_Os10g32820,0,0.000935903,0,0
LOC_Os11g07922,0,0.995966553,1,1
LOC_Os12g07050,0,3.96e-12,0,0
LOC_Os04g46450,0,0.961505441,1,1
LOC_Os04g05470,1,0.018902993,0,0
LOC_Os07g10890,0,0.985401379,1,1
LOC_Os05g06280,0,0.787023044,1,0
LOC_Os10g30530,0,0.973761178,1,1
LOC_Os01g73160,0,0.090431845,0,0
LOC_Os01g09580,0,0.001045589,0,0
LOC_Os08g36220,0,0.40127124,0,0
LOC_Os01g43100,0,0.007153707,0,0
LOC_Os03g50980,0,0.0001,0,0
LOC_Os01g45520,0,0.32391177,0,0
LOC_Os03g27280,0,0.111195614,0,0
LOC_Os12g07300,0,0.030831536,0,0
LOC_Os10g40020,0,0.331590492,0,0
LOC_Os10g27190,0,0.906524709,1,1
LOC_Os06g07140,0,0.995529011,1,1
LOC_Os01g05840,0,0.936926211,1,1
LOC_Os07g09600,0,0.686345155,0,0
LOC_Os10g41490,0,0.117424788,0,0
LOC_Os09g39500,0,0.032893644,0,0
LOC_Os04g51630,1,0.937186009,1,1
LOC_Os02g05330,0,0.866318833,1,1
LOC_Os07g35690,0,0.240579714,0,0
LOC_Os11g03970,0,0.243404003,0,0
LOC_Os06g40704,0,0.306232129,0,0
LOC_Os01g61814,0,0.02424173,0,0
LOC_Os07g33850,0,0.999400215,1,1
LOC_Os10g40030,0,0.535731507,0,0
LOC_Os03g44620,0,0.01570053,0,0
LOC_Os12g16520,0,0.091587041,0,0
LOC_Os10g41960,0,0.036930574,0,0
LOC_Os12g43950,0,0.848069704,1,1
LOC_Os05g30950,0,0.00279735,0,0
LOC_Os03g42900,0,0.957973307,1,1
LOC_Os05g41090,1,0.99284116,1,1
LOC_Os06g46000,1,0.000400002,0,0
LOC_Os01g04730,0,0.001300034,0,0
LOC_Os07g26940,0,0.319821868,0,0
LOC_Os12g07800,0,0.998300545,1,1
LOC_Os04g32330,0,0.001002014,0,0
LOC_Os05g08960,0,0.978051681,1,1
LOC_Os08g09100,0,3.85e-07,0,0
LOC_Os07g35580,0,2.85e-16,0,0
LOC_Os02g19550,0,0.335478062,0,0
LOC_Os09g29170,0,6.83e-16,0,0
LOC_Os05g46270,0,0.001517275,0,0
LOC_Os08g25380,0,1.0,1,1
LOC_Os05g09620,0,0.150660983,0,0
LOC_Os10g02500,0,0.834412646,1,1
LOC_Os03g53960,0,0.241525316,0,0
LOC_Os08g31240,0,0.996306419,1,1
LOC_Os11g34860,0,0.002596073,0,0
LOC_Os03g55490,0,0.818048668,1,1
LOC_Os01g73880,0,0.004668039,0,0
LOC_Os02g53680,0,2.22e-16,0,0
LOC_Os04g52361,0,2.22e-16,0,0
LOC_Os06g12590,0,0.884504061,1,1
LOC_Os01g36930,0,0.001209456,0,0
LOC_Os03g48140,0,9.99e-05,0,0
LOC_Os01g22490,0,2.22e-16,0,0
LOC_Os08g34140,0,0.975959966,1,1
LOC_Os12g07010,0,0.009214893,0,0
LOC_Os03g01810,0,0.229078493,0,0
LOC_Os01g32660,0,2.22e-16,0,0
LOC_Os04g27860,0,0.0001,0,0
LOC_Os12g43363,0,0.53342947,0,0
LOC_Os02g22780,1,0.020876469,0,0
LOC_Os04g52410,0,0.002790994,0,0
LOC_Os08g43090,0,0.995478446,1,1
LOC_Os09g33930,0,0.166301487,0,0
LOC_Os11g36050,0,2.22e-16,0,0
LOC_Os06g44030,0,0.0082663,0,0
LOC_Os06g48750,0,0.608162257,0,0
LOC_Os08g10608,0,2.22e-16,0,0
LOC_Os06g45590,0,0.868699225,1,1
LOC_Os03g62180,0,0.9999,1,1
LOC_Os07g07220,0,0.000200934,0,0
LOC_Os02g55990,0,0.034073838,0,0
LOC_Os01g73230,0,0.022646791,0,0
LOC_Os02g49070,0,2.22e-16,0,0
LOC_Os06g22820,0,0.01814487,0,0
LOC_Os07g04190,0,2.22e-16,0,0
LOC_Os04g52600,0,0.049343792,0,0
LOC_Os03g47740,0,0.098820627,0,0
LOC_Os08g21570,0,0.402248845,0,0
LOC_Os03g21940,0,0.991453194,1,1
LOC_Os05g04850,0,0.392913385,0,0
LOC_Os12g19290,0,0.0001,0,0
LOC_Os01g49690,0,0.823335974,1,1
LOC_Os04g56800,0,0.343297551,0,0
LOC_Os06g36680,0,0.0002,0,0
LOC_Os01g40570,0,0.125265301,0,0
LOC_Os06g10620,0,2.22e-16,0,0
LOC_Os05g41180,0,0.466410413,0,0
LOC_Os07g31340,0,0.017366482,0,0
LOC_Os05g37980,0,0.001000189,0,0
LOC_Os02g45820,0,1.0,1,1
LOC_Os08g08040,0,0.076004323,0,0
LOC_Os12g31840,0,2.22e-16,0,0
LOC_Os06g12990,0,0.002366365,0,0
LOC_Os03g57790,0,0.857938683,1,1
LOC_Os04g22380,0,0.702338912,0,0
LOC_Os03g31090,1,0.412710051,0,0
LOC_Os05g19370,0,0.390803385,0,0
LOC_Os10g29660,0,0.586844734,0,0
LOC_Os02g58220,0,0.0001,0,0
LOC_Os06g03830,0,0.94958476,1,1
LOC_Os07g14540,0,0.9999,1,1
LOC_Os01g12410,0,1.0,1,1
LOC_Os08g23110,0,0.108806573,0,0
LOC_Os03g37970,0,0.326132306,0,0
LOC_Os05g03884,0,1.4e-15,0,0
LOC_Os08g33830,0,2.22e-16,0,0
LOC_Os05g39760,0,0.350152297,0,0
LOC_Os10g30370,0,2.22e-16,0,0
LOC_Os11g09329,0,0.166495852,0,0
LOC_Os11g40510,0,7.64e-15,0,0
LOC_Os04g24180,0,2.22e-16,0,0
LOC_Os08g05490,0,0.030106136,0,0
LOC_Os02g18320,0,0.173106179,0,0
LOC_Os01g28730,0,2.22e-16,0,0
LOC_Os02g48660,0,0.006017499,0,0
LOC_Os07g48290,0,0.05046922,0,0
LOC_Os04g42840,0,2.22e-16,0,0
LOC_Os01g62350,0,2.47e-16,0,0
LOC_Os03g40180,0,0.235472839,0,0
LOC_Os07g42770,0,0.016925092,0,0
LOC_Os01g20940,0,0.6026375,0,0
LOC_Os06g34690,0,2.22e-16,0,0
LOC_Os03g01530,0,0.004297187,0,0
LOC_Os11g13820,0,0.909134718,1,1
LOC_Os03g14710,0,0.223362531,0,0
LOC_Os03g45410,0,0.422798854,0,0
LOC_Os06g07978,0,0.844777452,1,1
LOC_Os09g26340,0,0.994651869,1,1
LOC_Os11g36390,0,0.005320748,0,0
LOC_Os01g15010,0,0.668762528,0,0
LOC_Os07g32400,0,0.002202524,0,0
LOC_Os01g71000,0,0.165364266,0,0
LOC_Os02g42230,0,0.036172209,0,0
LOC_Os04g39440,0,0.115520088,0,0
LOC_Os04g12540,0,2.98e-13,0,0
LOC_Os06g04030,0,0.32202244,0,0
LOC_Os07g10830,0,0.043375501,0,0
LOC_Os04g39700,0,2.22e-16,0,0
LOC_Os12g06870,0,0.069692612,0,0
LOC_Os02g44300,0,0.001447698,0,0
LOC_Os06g37750,0,0.965452574,1,1
LOC_Os07g36590,0,1.0,1,1
LOC_Os08g38780,0,2.22e-16,0,0
LOC_Os04g41030,0,0.000100071,0,0
LOC_Os05g06310,0,2.22e-16,0,0
LOC_Os09g04110,0,0.039958663,0,0
LOC_Os02g04320,0,0.744228874,0,0
LOC_Os03g21620,0,0.036350105,0,0
LOC_Os02g37000,1,0.997999817,1,1
LOC_Os05g32600,0,0.046993942,0,0
LOC_Os03g60710,0,2.22e-16,0,0
LOC_Os08g43640,0,0.032179762,0,0
LOC_Os01g18050,0,0.753542637,0,0
LOC_Os09g36440,0,0.001955159,0,0
LOC_Os02g32760,0,0.796057848,1,0
LOC_Os02g35010,0,0.0198456,0,0
LOC_Os05g38610,0,0.070456727,0,0
LOC_Os02g56110,0,0.693806117,0,0
LOC_Os09g14580,0,0.912319401,1,1
LOC_Os02g38080,0,0.219539665,0,0
LOC_Os02g15594,0,0.092280051,0,0
LOC_Os12g26030,0,1.0,1,1
LOC_Os01g17430,0,0.399845807,0,0
LOC_Os06g51270,0,0.011414277,0,0
LOC_Os04g59450,0,0.000197359,0,0
LOC_Os03g08754,0,1.0,1,1
LOC_Os03g18510,0,0.233576935,0,0
LOC_Os03g22350,0,0.032727076,0,0
LOC_Os05g33390,0,0.770635944,1,0
LOC_Os09g21760,0,0.345791604,0,0
LOC_Os02g06930,0,1.0,1,1
LOC_Os07g40630,0,0.296377864,0,0
LOC_Os05g45590,0,2.22e-16,0,0
LOC_Os03g33580,0,0.319896352,0,0
LOC_Os01g39310,0,0.06292011,0,0
LOC_Os07g03790,0,0.800895826,1,1
LOC_Os05g05470,0,0.320025941,0,0
LOC_Os01g13260,0,0.00725332,0,0
LOC_Os02g12850,0,5.96e-08,0,0
LOC_Os04g49420,0,0.996770431,1,1
LOC_Os02g47140,0,0.936153655,1,1
LOC_Os03g58700,0,0.85300335,1,1
LOC_Os04g52960,0,0.00030584,0,0
LOC_Os04g52640,0,0.083944765,0,0
LOC_Os07g41140,0,0.302717015,0,0
LOC_Os01g59600,0,0.786613332,1,0
LOC_Os03g30890,0,0.004715524,0,0
LOC_Os08g41950,0,0.175337993,0,0
LOC_Os07g42950,0,0.938998567,1,1
LOC_Os11g36180,0,0.789762144,1,0
LOC_Os03g08280,0,0.904018631,1,1
LOC_Os02g39350,0,0.001498158,0,0
LOC_Os05g44770,0,0.000200114,0,0
LOC_Os02g58490,0,2.22e-16,0,0
LOC_Os10g37740,0,0.998315837,1,1
LOC_Os01g66560,0,0.001702016,0,0
LOC_Os05g47550,0,0.022375679,0,0
LOC_Os03g58960,0,0.997495979,1,1
LOC_Os11g10050,0,0.918751909,1,1
LOC_Os01g12400,0,0.000557406,0,0
LOC_Os06g48300,0,0.539137041,0,0
LOC_Os12g14699,0,3.84e-14,0,0
LOC_Os04g46620,0,2.22e-16,0,0
LOC_Os04g40840,0,0.07146396,0,0
LOC_Os03g59020,0,0.00089177,0,0
LOC_Os03g13170,0,0.386504434,0,0
LOC_Os03g58160,1,0.954180952,1,1
LOC_Os04g54190,0,0.952274723,1,1
LOC_Os05g38520,0,2.22e-16,0,0
LOC_Os03g12860,0,1.0,1,1
LOC_Os03g22570,0,0.799393351,1,1
LOC_Os04g46350,0,1.0,1,1
LOC_Os01g04580,0,6.77e-09,0,0
LOC_Os06g04880,0,0.837770774,1,1
LOC_Os09g27450,0,0.000300014,0,0
LOC_Os07g08729,0,0.021810662,0,0
LOC_Os03g03660,0,0.989873346,1,1
LOC_Os02g07750,0,0.393209234,0,0
LOC_Os04g54474,0,0.545906452,0,0
LOC_Os04g43020,0,1.0,1,1
LOC_Os07g29630,0,0.929832624,1,1
LOC_Os06g41360,0,0.002698268,0,0
LOC_Os01g09510,0,0.004751212,0,0
LOC_Os08g06020,0,0.011980997,0,0
LOC_Os02g56960,0,2.22e-16,0,0
LOC_Os03g58630,0,0.428880116,0,0
LOC_Os03g06760,0,0.006378636,0,0
LOC_Os02g53230,0,0.006125014,0,0
LOC_Os01g52450,0,2.22e-16,0,0
LOC_Os11g10100,0,0.163119925,0,0
LOC_Os08g03290,1,1.0,1,1
LOC_Os02g18380,0,2.22e-16,0,0
LOC_Os06g07830,0,0.00187083,0,0
LOC_Os02g52850,0,0.900738497,1,1
LOC_Os01g43020,0,0.043030552,0,0
LOC_Os01g04409,0,0.951862029,1,1
LOC_Os01g10050,0,0.006566326,0,0
LOC_Os11g05562,0,0.999799518,1,1
LOC_Os01g06010,0,1.46e-14,0,0
LOC_Os05g45050,0,0.000968314,0,0
LOC_Os03g22340,0,0.00629462,0,0
LOC_Os03g63920,0,0.000224706,0,0
LOC_Os03g07430,0,0.825651265,1,1
LOC_Os03g16260,0,0.999701948,1,1
LOC_Os05g23720,0,0.0001,0,0
LOC_Os01g28690,0,0.409710148,0,0
LOC_Os05g38550,0,2.22e-16,0,0
LOC_Os11g14420,0,0.465867963,0,0
LOC_Os03g18150,0,0.009907717,0,0
LOC_Os06g38930,0,0.09067447,0,0
LOC_Os03g63430,0,0.662722348,0,0
LOC_Os06g21480,0,0.003970256,0,0
LOC_Os01g05970,0,2.22e-16,0,0
LOC_Os03g46490,0,0.003291422,0,0
LOC_Os05g25450,0,0.00060007,0,0
LOC_Os05g44290,0,0.057371099,0,0
LOC_Os04g58250,0,0.000101457,0,0
LOC_Os12g07990,0,5.65e-12,0,0
LOC_Os07g42150,0,2.22e-16,0,0
LOC_Os01g71230,0,0.017166319,0,0
LOC_Os10g01470,0,0.632221712,0,0
LOC_Os09g19560,0,0.9999,1,1
LOC_Os02g30624,0,0.888197175,1,1
LOC_Os07g35004,0,0.000199944,0,0
LOC_Os01g23970,0,0.303250909,0,0
LOC_Os03g12710,0,0.330810325,0,0
LOC_Os03g02460,0,0.907722009,1,1
LOC_Os01g72990,0,0.004790974,0,0
LOC_Os01g34620,0,0.001949693,0,0
LOC_Os04g39910,0,0.000321927,0,0
LOC_Os07g01150,0,0.693158049,0,0
LOC_Os03g57040,0,0.662281966,0,0
LOC_Os01g43170,0,2.22e-16,0,0
LOC_Os12g06890,0,0.008207379,0,0
LOC_Os06g04560,0,0.010889949,0,0
LOC_Os05g04520,0,0.994344447,1,1
LOC_Os06g47830,0,0.00251551,0,0
LOC_Os08g36994,0,0.580084443,0,0
LOC_Os03g16740,0,0.453744087,0,0
LOC_Os06g49140,0,2.22e-16,0,0
LOC_Os02g48080,0,0.379043071,0,0
LOC_Os01g71200,0,0.999491425,1,1
LOC_Os10g32880,0,0.037391314,0,0
LOC_Os05g51740,0,2.22e-16,0,0
LOC_Os05g35710,0,2.22e-16,0,0
LOC_Os10g32970,0,0.0002,0,0
LOC_Os01g73130,0,0.000199981,0,0
LOC_Os03g47730,0,2.22e-16,0,0
LOC_Os03g02150,0,0.007470447,0,0
LOC_Os01g04450,0,0.727921873,0,0
LOC_Os02g10020,0,0.390655751,0,0
LOC_Os03g22180,0,0.121203872,0,0
LOC_Os06g39050,0,0.022829741,0,0
LOC_Os04g31950,0,0.682250035,0,0
LOC_Os03g56820,0,0.123299108,0,0
LOC_Os03g14260,0,2.66e-16,0,0
LOC_Os04g40940,0,0.543258649,0,0
LOC_Os03g12730,0,2.22e-16,0,0
LOC_Os03g04460,0,4.41e-16,0,0
LOC_Os01g35184,0,0.0297341,0,0
LOC_Os04g24290,0,0.029307789,0,0
LOC_Os04g26841,0,0.850140509,1,1
LOC_Os03g31400,0,2.22e-16,0,0
LOC_Os06g37000,0,0.051055761,0,0
LOC_Os09g31180,1,0.0001,0,0
LOC_Os06g45430,0,0.161080876,0,0
LOC_Os01g19840,0,2.22e-16,0,0
LOC_Os02g34950,0,0.399621488,0,0
LOC_Os05g30870,0,2.88e-14,0,0
LOC_Os11g07930,0,0.646933528,0,0
LOC_Os07g37810,0,0.001357266,0,0
LOC_Os06g50920,0,2.22e-16,0,0
LOC_Os07g44620,0,0.0001,0,0
LOC_Os07g27930,0,0.002048835,0,0
LOC_Os04g23910,0,0.325393441,0,0
LOC_Os06g08380,0,0.280895832,0,0
LOC_Os05g41370,0,0.129841349,0,0
LOC_Os01g27630,0,0.996956632,1,1
LOC_Os05g11710,0,0.09751505,0,0
LOC_Os12g38970,0,0.445984861,0,0
LOC_Os02g43594,0,0.000699884,0,0
LOC_Os01g62920,0,0.029720496,0,0
LOC_Os02g07060,0,0.046760139,0,0
LOC_Os07g31500,0,2.22e-16,0,0
LOC_Os10g30580,0,0.810424069,1,1
LOC_Os03g53200,0,0.264874398,0,0
LOC_Os01g67250,0,0.0001,0,0
LOC_Os03g51200,0,0.001911073,0,0
LOC_Os04g51120,0,0.005898902,0,0
LOC_Os08g04190,0,0.9998,1,1
LOC_Os08g41810,0,0.143105313,0,0
LOC_Os07g01920,0,0.527374108,0,0
LOC_Os03g37950,0,0.001960855,0,0
LOC_Os07g03830,0,0.021876218,0,0
LOC_Os11g01420,0,0.00949646,0,0
LOC_Os05g31000,0,0.014655063,0,0
LOC_Os03g64190,0,2.22e-16,0,0
LOC_Os09g01650,0,2.22e-16,0,0
LOC_Os02g02490,0,0.511739133,0,0
LOC_Os06g08480,0,0.378521604,0,0
LOC_Os10g33080,0,2.22e-16,0,0
LOC_Os10g33770,0,0.972652394,1,1
LOC_Os03g18720,0,0.85972884,1,1
LOC_Os06g18000,0,0.124981894,0,0
LOC_Os03g49620,0,2.22e-16,0,0
LOC_Os03g52239,0,0.986129337,1,1
LOC_Os07g47780,0,0.01725995,0,0
LOC_Os02g54470,0,0.002600925,0,0
LOC_Os03g38260,0,0.009650355,0,0
LOC_Os01g18860,0,0.001015238,0,0
LOC_Os03g51690,0,2.32e-16,0,0
LOC_Os03g03410,0,0.981155526,1,1
LOC_Os04g42500,0,0.300102684,0,0
LOC_Os06g49430,0,0.962871977,1,1
LOC_Os10g01100,0,0.426262546,0,0
LOC_Os03g44500,0,0.954817315,1,1
LOC_Os05g04550,0,1.0,1,1
LOC_Os01g48920,0,0.877761927,1,1
LOC_Os02g45070,0,0.024315964,0,0
LOC_Os03g57780,0,2.22e-16,0,0
LOC_Os04g22470,0,2.22e-16,0,0
LOC_Os03g56900,0,2.22e-16,0,0
LOC_Os10g42110,0,0.818672532,1,1
LOC_Os07g15880,0,0.786440885,1,0
LOC_Os07g49260,0,2.41e-14,0,0
LOC_Os07g35810,0,0.000508493,0,0
LOC_Os10g32960,0,0.128283513,0,0
LOC_Os06g51250,0,0.343454519,0,0
LOC_Os02g12800,0,0.724731755,0,0
LOC_Os01g24950,0,2.22e-16,0,0
LOC_Os01g16650,0,0.175063462,0,0
LOC_Os08g03440,0,0.41895372,0,0
LOC_Os03g44200,0,0.975465738,1,1
LOC_Os07g44630,0,0.005367872,0,0
LOC_Os05g30820,0,0.000199945,0,0
LOC_Os03g42220,0,0.006958537,0,0
LOC_Os07g22220,0,2.22e-16,0,0
LOC_Os01g63240,0,2.22e-16,0,0
LOC_Os01g33030,0,0.028048759,0,0
LOC_Os03g56800,0,0.5833157,0,0
LOC_Os03g51600,1,0.864436622,1,1
LOC_Os04g52860,0,0.986895465,1,1
LOC_Os11g17380,1,0.997362044,1,1
LOC_Os03g38710,0,0.904012316,1,1
LOC_Os07g14280,0,0.582720823,0,0
LOC_Os05g30980,0,0.97437841,1,1
LOC_Os07g28280,0,0.028976937,0,0
LOC_Os08g01930,0,2.22e-16,0,0
LOC_Os02g25060,0,2.22e-16,0,0
LOC_Os03g50330,0,0.538400833,0,0
LOC_Os05g24010,0,0.144727885,0,0
LOC_Os12g32240,0,0.002519857,0,0
LOC_Os07g37640,0,0.408333991,0,0
LOC_Os10g40140,0,2.52e-07,0,0
LOC_Os02g11050,0,0.778199061,1,0
LOC_Os01g08400,0,0.02486215,0,0
LOC_Os02g33450,0,0.994072183,1,1
LOC_Os04g46780,0,2.22e-16,0,0
LOC_Os02g31150,0,0.192560519,0,0
LOC_Os03g03830,0,0.376537702,0,0
LOC_Os05g43770,0,0.376722614,0,0
LOC_Os05g28750,0,2.22e-16,0,0
LOC_Os05g17604,1,0.892874024,1,1
LOC_Os08g05290,0,2.22e-16,0,0
LOC_Os03g21990,0,0.1594499,0,0
LOC_Os05g33040,0,0.327333638,0,0
LOC_Os03g49480,0,0.180941021,0,0
LOC_Os07g49150,0,0.000274339,0,0
LOC_Os01g23630,0,0.439472616,0,0
LOC_Os04g01890,0,0.335813388,0,0
LOC_Os05g37690,0,0.905804315,1,1
LOC_Os10g42420,0,0.105050414,0,0
LOC_Os01g64090,0,0.965845024,1,1
LOC_Os05g41390,0,0.998699496,1,1
LOC_Os01g67340,0,0.046369474,0,0
LOC_Os11g43590,0,2.22e-16,0,0
LOC_Os07g13280,0,0.797443119,1,0
LOC_Os03g02960,0,0.996135399,1,1
LOC_Os05g47980,0,0.836451943,1,1
LOC_Os01g55040,0,0.503925605,0,0
LOC_Os03g22900,0,0.067454349,0,0
LOC_Os09g06560,1,1.0,1,1
LOC_Os05g05780,0,0.132927717,0,0
LOC_Os09g39420,1,0.878186877,1,1
LOC_Os12g40190,0,0.001700005,0,0
LOC_Os01g07080,0,0.000498467,0,0
LOC_Os07g03860,0,0.002088429,0,0
LOC_Os07g35370,0,0.001607031,0,0
LOC_Os06g43590,0,0.499882484,0,0
LOC_Os01g09460,0,2.22e-16,0,0
LOC_Os03g06930,0,0.065890419,0,0
LOC_Os09g10720,0,0.853415594,1,1
LOC_Os01g49150,0,0.217432523,0,0
LOC_Os07g02210,0,0.079261919,0,0
LOC_Os12g38000,0,0.575629274,0,0
LOC_Os07g40580,0,0.050175121,0,0
LOC_Os05g41270,0,0.046135541,0,0
LOC_Os11g25510,0,0.927834674,1,1
LOC_Os03g58430,1,0.603179103,0,0
LOC_Os07g34589,0,0.221281686,0,0
LOC_Os03g04750,0,0.197466793,0,0
LOC_Os03g15570,0,0.883267585,1,1
LOC_Os01g62950,0,0.001900191,0,0
LOC_Os06g14240,0,0.021752407,0,0
LOC_Os07g07709,0,0.010465199,0,0
LOC_Os05g49030,0,0.000200013,0,0
LOC_Os03g48270,0,0.962983719,1,1
LOC_Os06g06930,0,0.814111593,1,1
LOC_Os01g04260,0,0.568199949,0,0
LOC_Os04g53998,0,0.0001,0,0
LOC_Os01g74180,1,0.888010407,1,1
LOC_Os01g60340,0,0.89308491,1,1
LOC_Os01g47660,0,0.0001,0,0
LOC_Os05g48220,0,0.000100126,0,0
LOC_Os09g08420,0,0.002465435,0,0
LOC_Os02g01170,0,0.005333593,0,0
LOC_Os10g32990,0,0.242620053,0,0
LOC_Os09g17870,0,0.007336761,0,0
LOC_Os07g19460,0,0.001464598,0,0
LOC_Os04g58550,0,0.095168627,0,0
LOC_Os01g70780,0,2.22e-16,0,0
LOC_Os02g01740,0,0.681699347,0,0
LOC_Os01g16930,0,0.009121427,0,0
LOC_Os04g33750,0,0.14098098,0,0
LOC_Os04g53760,0,0.968266366,1,1
