gene,status,prob_rf,prob_logit_Ada,pred_rf,pred_logit_PR,SUM_PR
LOC_Os09g25960,0,0.468129,0.049202196,0,0,0
LOC_Os09g39270,0,0.469414,0.342790344,0,0,0
LOC_Os03g27290,0,0.49354,0.978673669,0,1,1
LOC_Os06g06730,0,0.512343,0.071976323,0,0,0
LOC_Os05g49420,1,0.829661,1,1,1,2
LOC_Os03g01216,0,0.557099,0.000350073,0,0,0
LOC_Os04g58750,0,0.477057,0.000100005,0,0,0
LOC_Os06g48350,0,0.463561,0.227042964,0,0,0
LOC_Os03g11970,0,0.51889,1,0,1,1
LOC_Os02g35000,0,0.473522,0.043039683,0,0,0
LOC_Os03g42050,0,0.532064,0.00000029,0,0,0
LOC_Os12g40419,0,0.473224,0.048073219,0,0,0
LOC_Os01g49026,0,0.480331,0.483242375,0,0,0
LOC_Os03g42770,0,0.58091,2.22E-16,0,0,0
LOC_Os09g32680,0,0.520033,0.015419917,0,0,0
LOC_Os05g34170,1,0.834444,0.999879273,1,1,2
LOC_Os12g04030,0,0.528601,0.977351343,0,1,1
LOC_Os09g09510,0,0.530782,0.015729132,0,0,0
LOC_Os06g39870,0,0.462557,0.014751404,0,0,0
LOC_Os06g19680,0,0.509938,0.998917648,0,1,1
LOC_Os05g09630,0,0.500154,0.027430643,0,0,0
LOC_Os03g55620,0,0.553883,0.0001,0,0,0
LOC_Os01g27360,1,0.816225,0.038627627,1,0,1
LOC_Os06g05660,0,0.494293,0.979619655,0,1,1
LOC_Os01g07950,0,0.482093,0.832090604,0,0,0
LOC_Os10g31520,0,0.554939,2.22E-16,0,0,0
LOC_Os02g56014,0,0.501341,0.633951242,0,0,0
LOC_Os01g27380,0,0.497745,0.39182962,0,0,0
LOC_Os01g34200,0,0.435456,0.011760744,0,0,0
LOC_Os01g47750,0,0.508927,0.012619687,0,0,0
LOC_Os01g42410,0,0.46727,0.99326839,0,1,1
LOC_Os06g30970,0,0.465025,1,0,1,1
LOC_Os05g28280,0,0.481928,0.101359914,0,0,0
LOC_Os06g46995,0,0.507899,2.22E-16,0,0,0
LOC_Os03g63090,0,0.509764,0.10868368,0,0,0
LOC_Os02g57150,0,0.490774,0.528075361,0,0,0
LOC_Os05g42210,0,0.480042,0.008381255,0,0,0
LOC_Os03g58150,0,0.466474,0.829761531,0,0,0
LOC_Os03g48970,0,0.44513,2.22E-16,0,0,0
LOC_Os11g35330,0,0.502091,0.246428598,0,0,0
LOC_Os05g07300,0,0.562289,0.002062789,0,0,0
LOC_Os01g70770,0,0.443596,0.024876005,0,0,0
LOC_Os01g61710,0,0.453126,2.22E-16,0,0,0
LOC_Os01g71320,0,0.513127,0.025376786,0,0,0
LOC_Os09g32526,0,0.49199,0.984672376,0,1,1
LOC_Os05g39960,0,0.492921,0.404865542,0,0,0
LOC_Os09g24330,0,0.476724,0.001530931,0,0,0
LOC_Os02g40430,0,0.574791,0.518259521,0,0,0
LOC_Os04g01320,0,0.508424,0.322599277,0,0,0
LOC_Os02g55950,0,0.487075,0.112465897,0,0,0
LOC_Os05g11380,0,0.54739,0.023380292,0,0,0
LOC_Os03g01900,0,0.534315,1,0,1,1
LOC_Os02g16550,0,0.47425,0.09271804,0,0,0
LOC_Os03g17020,0,0.496584,0.025295528,0,0,0
LOC_Os05g07050,0,0.491202,0.065531778,0,0,0
LOC_Os01g66290,0,0.502944,0.030105942,0,0,0
LOC_Os01g07630,0,0.510314,0.125212166,0,0,0
LOC_Os09g32050,0,0.470043,0.092397001,0,0,0
LOC_Os01g61860,0,0.498825,0.514846961,0,0,0
LOC_Os06g08690,0,0.481673,3.48E-16,0,0,0
LOC_Os02g08520,0,0.532856,0.114482369,0,0,0
LOC_Os01g08310,0,0.545577,0.0008,0,0,0
LOC_Os03g51020,0,0.486304,0.004083795,0,0,0
LOC_Os03g54930,0,0.488731,0.050424899,0,0,0
LOC_Os11g03880,0,0.480537,0.999333799,0,1,1
LOC_Os07g08140,0,0.484963,0.313372868,0,0,0
LOC_Os05g11414,0,0.518367,0.092036939,0,0,0
LOC_Os07g10630,0,0.509764,0.002079131,0,0,0
LOC_Os12g05680,0,0.506797,0.977828704,0,1,1
LOC_Os11g47150,0,0.519467,0.247341154,0,0,0
LOC_Os09g28940,0,0.564835,0.00982315,0,0,0
LOC_Os02g45770,0,0.47654,0.830602812,0,0,0
LOC_Os11g01010,0,0.463698,0.001496272,0,0,0
LOC_Os01g05500,0,0.485598,2.22E-16,0,0,0
LOC_Os12g43660,0,0.508775,2.22E-16,0,0,0
LOC_Os04g53994,0,0.528954,0.002304647,0,0,0
LOC_Os03g61310,0,0.497881,0.00050014,0,0,0
LOC_Os04g45810,0,0.494971,0.707805071,0,0,0
LOC_Os04g56080,0,0.498446,0.789503447,0,0,0
LOC_Os09g38910,0,0.515131,0.984838658,0,1,1
LOC_Os05g01500,0,0.492517,0.153027842,0,0,0
LOC_Os05g39850,0,0.515273,0.000600017,0,0,0
LOC_Os11g46860,0,0.5599,0.000474384,0,0,0
LOC_Os10g09620,0,0.52186,0.999887253,0,1,1
LOC_Os03g58600,0,0.543154,0.027624419,0,0,0
LOC_Os04g34930,0,0.567331,0.001038089,0,0,0
LOC_Os12g01010,1,0.823183,0.99729823,1,1,2
LOC_Os07g31250,0,0.475997,0.60145089,0,0,0
LOC_Os08g08030,0,0.493277,0.095896496,0,0,0
LOC_Os10g40590,0,0.505619,0.07507134,0,0,0
LOC_Os04g23720,0,0.495002,0.996982896,0,1,1
LOC_Os11g06740,0,0.550635,0.316769219,0,0,0
LOC_Os02g48140,0,0.523469,0.274566424,0,0,0
LOC_Os03g04590,0,0.51704,0.139263601,0,0,0
LOC_Os01g12430,0,0.500501,2.22E-16,0,0,0
LOC_Os01g36890,0,0.496444,0.744354927,0,0,0
LOC_Os02g57700,0,0.530506,0.000997703,0,0,0
LOC_Os03g03890,0,0.542137,0.999399369,0,1,1
LOC_Os03g04410,1,0.828051,0.851731109,1,1,2
LOC_Os02g49840,0,0.499991,0.332154256,0,0,0
LOC_Os07g38530,0,0.552936,0.000800148,0,0,0
LOC_Os11g01020,0,0.520135,0.078310515,0,0,0
LOC_Os12g09120,0,0.582297,2.22E-16,0,0,0
LOC_Os03g51900,0,0.486736,0.061902424,0,0,0
LOC_Os03g45260,0,0.540069,0.210398936,0,0,0
LOC_Os07g34980,0,0.47485,0.001299985,0,0,0
LOC_Os12g17900,0,0.532794,0.319396603,0,0,0
LOC_Os02g04050,0,0.471687,0.999300005,0,1,1
LOC_Os03g63730,0,0.464568,0.506873842,0,0,0
LOC_Os02g38440,0,0.504974,0.025505396,0,0,0
LOC_Os02g38900,0,0.469548,0.960909154,0,1,1
LOC_Os09g32650,0,0.456117,0.156658354,0,0,0
LOC_Os07g39950,0,0.523592,0.151126608,0,0,0
LOC_Os01g59760,0,0.527155,0.000100001,0,0,0
LOC_Os07g42260,0,0.486727,0.028125306,0,0,0
LOC_Os12g05590,0,0.472596,0.0004,0,0,0
LOC_Os11g29400,0,0.522422,1,0,1,1
LOC_Os07g22720,0,0.50029,0.971524567,0,1,1
LOC_Os04g47970,0,0.48351,0.807303766,0,0,0
LOC_Os11g31590,0,0.481902,0.0001,0,0,0
LOC_Os08g01610,0,0.509364,0.044124496,0,0,0
LOC_Os10g39780,0,0.468903,0.953404952,0,1,1
LOC_Os09g37720,0,0.465051,0.996102998,0,1,1
LOC_Os02g32490,0,0.495727,0.987097887,0,1,1
LOC_Os01g42950,0,0.499151,0.519410532,0,0,0
LOC_Os01g70890,0,0.526776,0.133451019,0,0,0
LOC_Os10g35480,0,0.524027,1.12E-11,0,0,0
LOC_Os11g03900,0,0.543108,0.978578744,0,1,1
LOC_Os01g46580,0,0.492619,0.0006834,0,0,0
LOC_Os01g59150,0,0.495857,0.670147504,0,0,0
LOC_Os12g03640,0,0.454288,2.22E-16,0,0,0
LOC_Os04g56530,0,0.530597,0.962459216,0,1,1
LOC_Os04g34450,0,0.463943,0.676139527,0,0,0
LOC_Os03g55389,0,0.493084,2.22E-16,0,0,0
LOC_Os05g46570,0,0.494425,0.00000769,0,0,0
LOC_Os05g32680,0,0.558188,0.143581932,0,0,0
LOC_Os01g33080,0,0.526926,1,0,1,1
LOC_Os09g30454,0,0.525625,0.092551423,0,0,0
LOC_Os05g49880,1,0.821229,0.981838196,1,1,2
LOC_Os04g56160,1,0.797254,2.22E-16,1,0,1
LOC_Os02g08300,0,0.492802,1,0,1,1
LOC_Os07g26740,0,0.49624,0.750124995,0,0,0
LOC_Os10g06030,0,0.489287,6.22E-15,0,0,0
LOC_Os11g31890,0,0.524574,0.453094383,0,0,0
LOC_Os01g11070,0,0.509024,0.001498163,0,0,0
LOC_Os03g05280,0,0.547227,0.000100014,0,0,0
LOC_Os12g27520,0,0.509076,2.22E-16,0,0,0
LOC_Os07g03880,0,0.495566,0.017839001,0,0,0
LOC_Os11g32240,0,0.512077,0.223084937,0,0,0
LOC_Os05g14590,0,0.497156,0.013967474,0,0,0
LOC_Os10g20120,0,0.49081,0.693482611,0,0,0
LOC_Os10g32730,0,0.434049,0.000400015,0,0,0
LOC_Os01g01369,0,0.525003,0.049131614,0,0,0
LOC_Os03g22690,0,0.561337,2.22E-16,0,0,0
LOC_Os02g55370,0,0.471662,0.001551457,0,0,0
LOC_Os07g41330,0,0.500228,0.998799978,0,1,1
LOC_Os01g58220,0,0.514174,0.222727602,0,0,0
LOC_Os10g30090,0,0.502404,0.418643824,0,0,0
LOC_Os08g33488,0,0.460209,0.297341991,0,0,0
LOC_Os11g34350,0,0.515126,0.961488451,0,1,1
LOC_Os01g49660,0,0.50276,0.010198814,0,0,0
LOC_Os03g57290,0,0.575274,2.22E-16,0,0,0
LOC_Os08g38320,0,0.492793,3.33E-12,0,0,0
LOC_Os01g36920,0,0.51211,0.909270203,0,1,1
LOC_Os01g48770,0,0.493215,0.066087216,0,0,0
LOC_Os09g30360,0,0.470767,0.025528791,0,0,0
LOC_Os05g41900,0,0.496376,0.049704444,0,0,0
LOC_Os01g04870,0,0.530506,0.192147536,0,0,0
LOC_Os06g10810,0,0.506511,0.209371681,0,0,0
LOC_Os02g26440,0,0.483622,0.027761575,0,0,0
LOC_Os04g40730,0,0.553578,0.74374389,0,0,0
LOC_Os05g11770,0,0.464762,0.589202635,0,0,0
LOC_Os09g35760,0,0.47271,0.005161212,0,0,0
LOC_Os06g44210,0,0.50009,0.967027619,0,1,1
LOC_Os07g42380,0,0.497445,0.995828024,0,1,1
LOC_Os12g13300,0,0.551146,0.011240711,0,0,0
LOC_Os09g28200,0,0.511722,1,0,1,1
LOC_Os04g58070,0,0.494893,0.861425579,0,1,1
LOC_Os08g04280,1,0.819643,0.844123961,1,1,2
LOC_Os03g05300,0,0.495437,1,0,1,1
LOC_Os01g49190,1,0.828317,0.997744416,1,1,2
LOC_Os02g38810,0,0.521227,0.982316258,0,1,1
LOC_Os12g43890,0,0.52136,0.876889594,0,1,1
LOC_Os01g01350,0,0.513285,0.000460614,0,0,0
LOC_Os05g01250,0,0.550481,0.000958224,0,0,0
LOC_Os07g37790,0,0.472349,0.074725626,0,0,0
LOC_Os10g42430,0,0.50945,2.22E-16,0,0,0
LOC_Os04g32880,0,0.558344,0.022357451,0,0,0
LOC_Os03g01910,0,0.512998,0.9998,0,1,1
LOC_Os06g47700,0,0.468421,0.072709577,0,0,0
LOC_Os05g03430,0,0.511716,0.003302741,0,0,0
LOC_Os02g06530,0,0.482995,2.22E-16,0,0,0
LOC_Os02g52860,0,0.477871,0.005236408,0,0,0
LOC_Os11g04954,0,0.511215,0.254235361,0,0,0
LOC_Os03g18350,0,0.532884,0.154059844,0,0,0
LOC_Os07g37250,0,0.489097,2.22E-16,0,0,0
LOC_Os07g28820,0,0.500425,2.22E-16,0,0,0
LOC_Os04g14654,0,0.466879,1,0,1,1
LOC_Os01g63510,0,0.519696,2.79E-14,0,0,0
LOC_Os01g47810,0,0.499009,0.000406428,0,0,0
LOC_Os03g23020,0,0.519312,0.801048043,0,0,0
LOC_Os04g52340,0,0.515278,0.330931748,0,0,0
LOC_Os10g35280,0,0.469665,0.086021936,0,0,0
LOC_Os03g04260,0,0.471745,2.22E-16,0,0,0
LOC_Os08g40830,0,0.53483,0.23197962,0,0,0
LOC_Os08g33340,0,0.485315,0.998820297,0,1,1
LOC_Os06g08320,0,0.489702,0.00020553,0,0,0
LOC_Os02g08180,0,0.48575,0.826512143,0,0,0
LOC_Os05g42330,0,0.505297,1,0,1,1
LOC_Os07g30510,0,0.550759,0.00183411,0,0,0
LOC_Os01g53294,0,0.501614,0.747585493,0,0,0
LOC_Os01g13430,0,0.475596,0.860152466,0,1,1
LOC_Os12g11930,0,0.538104,2.22E-16,0,0,0
LOC_Os03g61630,0,0.503943,2.22E-16,0,0,0
LOC_Os01g51870,1,0.828386,0.9999,1,1,2
LOC_Os08g37444,0,0.496842,2.22E-16,0,0,0
LOC_Os12g01120,0,0.550663,0.679846926,0,0,0
LOC_Os01g27480,0,0.513359,0.999598621,0,1,1
LOC_Os02g25870,0,0.530767,0.969774467,0,1,1
LOC_Os06g03970,0,0.509146,0.02285123,0,0,0
LOC_Os07g35680,0,0.485593,0.004144392,0,0,0
LOC_Os12g44250,0,0.495409,1,0,1,1
LOC_Os06g48290,0,0.481784,0.470824409,0,0,0
LOC_Os01g55450,0,0.485243,2.22E-16,0,0,0
LOC_Os01g53840,0,0.531321,0.108742813,0,0,0
LOC_Os02g12740,0,0.492178,0.586781046,0,0,0
LOC_Os03g61560,0,0.537797,0.145003471,0,0,0
LOC_Os07g42170,0,0.519961,0.001099285,0,0,0
LOC_Os06g06980,0,0.509133,1,0,1,1
LOC_Os01g13060,0,0.474994,0.224866868,0,0,0
LOC_Os12g42850,0,0.495705,0.037840807,0,0,0
LOC_Os07g30410,0,0.496698,0.16408377,0,0,0
LOC_Os04g44910,0,0.495286,0.869787209,0,1,1
LOC_Os01g47650,0,0.505362,0.000219749,0,0,0
LOC_Os01g16970,0,0.455252,0.99849563,0,1,1
LOC_Os02g55300,0,0.48287,0.557265282,0,0,0
LOC_Os01g67160,0,0.517087,0.999247049,0,1,1
LOC_Os11g02830,0,0.525445,3.84E-15,0,0,0
LOC_Os02g01800,0,0.50364,0.627585237,0,0,0
LOC_Os09g09480,0,0.477225,0.505657172,0,0,0
LOC_Os01g27340,0,0.467824,0.229390857,0,0,0
LOC_Os06g11330,1,0.824496,0.999996167,1,1,2
LOC_Os09g37780,0,0.464009,0.199858686,0,0,0
LOC_Os10g39810,0,0.474313,0.004226222,0,0,0
LOC_Os01g53670,0,0.498357,2.22E-16,0,0,0
LOC_Os04g49150,0,0.53202,0.505410021,0,0,0
LOC_Os10g42724,0,0.537343,0.000857684,0,0,0
LOC_Os03g31300,0,0.489748,0.065838622,0,0,0
LOC_Os01g47710,0,0.484834,0.190486192,0,0,0
LOC_Os03g31044,0,0.560383,0.051477755,0,0,0
LOC_Os08g38920,1,0.826462,0.097833955,1,0,1
LOC_Os08g15204,0,0.466812,0.914725562,0,1,1
LOC_Os05g44320,0,0.507988,0.007842129,0,0,0
LOC_Os07g27150,0,0.515141,0.3923795,0,0,0
LOC_Os04g31320,0,0.472499,2.22E-16,0,0,0
LOC_Os02g14730,0,0.493652,0.052047102,0,0,0
LOC_Os07g25002,0,0.553594,0.000847826,0,0,0
LOC_Os09g24220,0,0.515805,2.22E-16,0,0,0
LOC_Os03g52090,0,0.492094,2.22E-16,0,0,0
LOC_Os06g23430,0,0.477207,1,0,1,1
LOC_Os02g42110,0,0.499143,0.111313057,0,0,0
LOC_Os02g45810,0,0.507613,0.848952471,0,1,1
LOC_Os03g49770,0,0.489968,0.589047086,0,0,0
LOC_Os06g29810,0,0.4979,0.00010001,0,0,0
LOC_Os07g48300,0,0.471277,0.852657016,0,1,1
LOC_Os05g01490,0,0.484806,0.813793376,0,0,0
LOC_Os06g03790,0,0.480699,0.050800871,0,0,0
LOC_Os08g34970,0,0.521426,0.09239672,0,0,0
LOC_Os05g38710,0,0.546008,0.821346857,0,0,0
LOC_Os05g48330,0,0.487606,0.295087972,0,0,0
LOC_Os02g50620,1,0.821568,0.108175054,1,0,1
LOC_Os09g39590,0,0.491117,0.338045933,0,0,0
LOC_Os01g10870,0,0.554058,0.018820307,0,0,0
LOC_Os02g39840,0,0.491264,0.33054059,0,0,0
LOC_Os02g37880,0,0.470139,0.338545124,0,0,0
LOC_Os06g07070,0,0.468022,0.995307501,0,1,1
LOC_Os06g06940,0,0.497801,6.49E-14,0,0,0
LOC_Os08g23120,0,0.517779,0.159321885,0,0,0
LOC_Os07g29320,0,0.507651,0.003207639,0,0,0
LOC_Os08g02340,0,0.527461,1,0,1,1
LOC_Os01g27150,0,0.504778,0.024161804,0,0,0
LOC_Os10g17680,0,0.454968,0.99780125,0,1,1
LOC_Os02g05910,0,0.446567,2.22E-16,0,0,0
LOC_Os01g40590,0,0.483646,2.22E-16,0,0,0
LOC_Os04g34420,0,0.539353,1.22E-13,0,0,0
LOC_Os08g39160,0,0.529901,0.211575619,0,0,0
LOC_Os03g56110,0,0.435898,0.166870283,0,0,0
LOC_Os06g14470,0,0.502132,0.831925668,0,0,0
LOC_Os11g46870,0,0.486865,2.22E-16,0,0,0
LOC_Os07g03230,1,0.844331,0.895606117,1,1,2
LOC_Os01g60410,0,0.491745,1,0,1,1
LOC_Os07g33860,0,0.506759,0.001667569,0,0,0
LOC_Os01g64820,0,0.520036,0.9994,0,1,1
LOC_Os05g01230,0,0.545704,0.243414178,0,0,0
LOC_Os07g09000,0,0.532786,0.102043718,0,0,0
LOC_Os03g49420,0,0.480458,0.967957143,0,1,1
LOC_Os01g16110,0,0.485459,0.010104888,0,0,0
LOC_Os06g22290,0,0.485551,0.028233657,0,0,0
LOC_Os08g42000,0,0.552818,1,0,1,1
LOC_Os02g54600,0,0.565833,0.480961126,0,0,0
LOC_Os01g04360,0,0.493814,0.771112012,0,0,0
LOC_Os02g06160,0,0.525318,0.001199031,0,0,0
LOC_Os06g47740,0,0.494326,0.135708165,0,0,0
LOC_Os05g51110,0,0.559543,0.113917144,0,0,0
LOC_Os08g38900,1,0.828404,0.998155252,1,1,2
LOC_Os04g07200,0,0.514469,0.004123235,0,0,0
LOC_Os02g37870,0,0.498481,0.0440203,0,0,0
LOC_Os10g41590,0,0.51062,0.195184317,0,0,0
LOC_Os12g42040,0,0.527329,0.999704338,0,1,1
LOC_Os06g04450,0,0.50267,0.148021479,0,0,0
LOC_Os12g38380,0,0.461106,0.024312633,0,0,0
LOC_Os10g07994,0,0.462333,0.414378282,0,0,0
LOC_Os02g10480,0,0.499281,0.008664203,0,0,0
LOC_Os03g16030,1,0.830723,0.909568598,1,1,2
LOC_Os08g13870,0,0.500141,0.191230114,0,0,0
LOC_Os03g55280,0,0.490502,0.0002,0,0,0
LOC_Os05g02730,0,0.48454,0.574634011,0,0,0
LOC_Os11g37510,0,0.599404,2.22E-16,0,0,0
LOC_Os08g09690,0,0.491797,0.0001,0,0,0
LOC_Os01g59350,0,0.49317,0.169834115,0,0,0
LOC_Os04g34390,0,0.515147,0.831698687,0,0,0
LOC_Os12g07060,0,0.508069,2.22E-16,0,0,0
LOC_Os10g17660,0,0.547402,0.997416579,0,1,1
LOC_Os12g07950,0,0.485095,0.751241024,0,0,0
LOC_Os05g44210,0,0.536886,0.002767719,0,0,0
LOC_Os06g08710,0,0.545642,4.58E-14,0,0,0
LOC_Os01g13460,0,0.52076,2.22E-16,0,0,0
LOC_Os03g02980,0,0.466663,0.139677755,0,0,0
LOC_Os04g53540,0,0.533755,0.34888262,0,0,0
LOC_Os08g37580,0,0.558021,0.44758619,0,0,0
LOC_Os05g34050,0,0.47045,0.395459785,0,0,0
LOC_Os08g34650,0,0.60088,6.59E-15,0,0,0
LOC_Os02g58560,0,0.468456,0.000791072,0,0,0
LOC_Os03g03280,0,0.483443,1,0,1,1
LOC_Os01g71990,0,0.47259,0.998786057,0,1,1
LOC_Os07g06820,0,0.503637,0.218283397,0,0,0
LOC_Os01g63420,0,0.486969,0.883879276,0,1,1
LOC_Os03g15960,1,0.824495,0.986894284,1,1,2
LOC_Os02g57390,0,0.482365,0.04902471,0,0,0
LOC_Os06g18830,0,0.543217,0.45720952,0,0,0
LOC_Os01g26280,0,0.529472,0.796542595,0,0,0
LOC_Os02g07310,0,0.491594,7.35E-14,0,0,0
LOC_Os02g13310,0,0.449578,0.69891444,0,0,0
LOC_Os06g35870,0,0.502889,2.22E-16,0,0,0
LOC_Os06g09130,0,0.473076,0.108608757,0,0,0
LOC_Os10g22330,0,0.46878,0.983344457,0,1,1
LOC_Os12g19030,0,0.558033,0.031227685,0,0,0
LOC_Os11g05470,1,0.810405,0.885358065,1,1,2
LOC_Os05g04510,0,0.529707,0.775948588,0,0,0
LOC_Os07g40030,0,0.478544,0.0045311,0,0,0
LOC_Os01g62420,0,0.514205,1,0,1,1
LOC_Os03g25140,0,0.543925,2.4E-16,0,0,0
LOC_Os09g28354,0,0.528077,1,0,1,1
LOC_Os07g01560,0,0.513093,0.487132384,0,0,0
LOC_Os10g01060,0,0.54739,0.0230776,0,0,0
LOC_Os07g08840,1,0.811457,1,1,1,2
LOC_Os03g63400,0,0.481449,0.959240238,0,1,1
LOC_Os03g56810,0,0.527693,0.999108948,0,1,1
LOC_Os12g42060,0,0.497615,0.172109928,0,0,0
LOC_Os01g27990,0,0.505733,0.00048446,0,0,0
LOC_Os01g71830,0,0.499505,0.015889836,0,0,0
LOC_Os03g11040,0,0.478777,0.991793507,0,1,1
LOC_Os03g20880,0,0.550752,0.722060699,0,0,0
LOC_Os01g23740,0,0.501451,0.964634712,0,1,1
LOC_Os12g02200,0,0.463523,2.22E-16,0,0,0
LOC_Os01g73990,0,0.486442,1,0,1,1
LOC_Os10g34180,0,0.542296,0.913209615,0,1,1
LOC_Os07g14830,0,0.459458,0.0008,0,0,0
LOC_Os05g42070,0,0.530214,1,0,1,1
LOC_Os07g09890,0,0.525055,0.00050087,0,0,0
LOC_Os01g19260,0,0.491954,1,0,1,1
LOC_Os03g14450,0,0.497246,0.998900568,0,1,1
LOC_Os04g34370,0,0.500501,0.99431172,0,1,1
LOC_Os07g30100,0,0.524512,0.98757486,0,1,1
LOC_Os08g40880,0,0.509584,0.988790475,0,1,1
LOC_Os02g49590,0,0.48509,0.401724347,0,0,0
LOC_Os03g53880,0,0.491645,8.18E-16,0,0,0
LOC_Os01g22010,1,0.821468,0.999800011,1,1,2
LOC_Os05g31770,0,0.568481,0.001211448,0,0,0
LOC_Os01g05050,0,0.520991,2.22E-16,0,0,0
LOC_Os12g41510,1,0.816271,0.897986468,1,1,2
LOC_Os03g49710,0,0.485882,0.069088829,0,0,0
LOC_Os04g54002,0,0.522609,2.22E-16,0,0,0
LOC_Os03g30460,0,0.490031,0.63877179,0,0,0
LOC_Os03g15700,0,0.487116,0.105233752,0,0,0
LOC_Os03g20450,0,0.520945,0.001138733,0,0,0
LOC_Os03g54170,0,0.499085,0.00362097,0,0,0
LOC_Os03g16020,0,0.480455,0.040936773,0,0,0
LOC_Os04g58870,0,0.509248,2.22E-16,0,0,0
LOC_Os01g05610,0,0.557825,0.859469778,0,1,1
LOC_Os03g44050,0,0.554421,0.013833663,0,0,0
LOC_Os01g04380,0,0.490418,0.499661402,0,0,0
LOC_Os03g07450,0,0.530187,0.151193437,0,0,0
LOC_Os03g57280,0,0.552818,0.241066715,0,0,0
LOC_Os10g39030,0,0.512228,0.010096303,0,0,0
LOC_Os07g35380,0,0.552494,0.349037818,0,0,0
LOC_Os01g04520,0,0.534175,2.22E-16,0,0,0
LOC_Os02g12910,0,0.43936,2.22E-16,0,0,0
LOC_Os10g23090,0,0.473508,2.62E-13,0,0,0
LOC_Os11g35360,0,0.487235,0.0000536,0,0,0
LOC_Os02g48870,0,0.495366,0.066603749,0,0,0
LOC_Os02g05730,0,0.558729,0.076289589,0,0,0
LOC_Os12g35570,0,0.486828,0.092756909,0,0,0
LOC_Os08g36700,0,0.573278,0.057935988,0,0,0
LOC_Os09g27940,1,0.812163,0.902533651,1,1,2
LOC_Os07g34850,0,0.494315,0.030947442,0,0,0
LOC_Os05g46550,0,0.497827,0.000112647,0,0,0
LOC_Os01g73300,0,0.501705,0.000600045,0,0,0
LOC_Os04g55720,1,0.831308,0.9992963,1,1,2
LOC_Os10g35250,0,0.531314,0.555235181,0,0,0
LOC_Os06g37670,0,0.559857,0.726082374,0,0,0
LOC_Os04g54010,0,0.524709,0.0002,0,0,0
LOC_Os09g27500,1,0.815454,0.920668357,1,1,2
LOC_Os12g11500,0,0.529692,2.22E-16,0,0,0
LOC_Os07g05190,0,0.494358,0.481117414,0,0,0
LOC_Os01g07280,0,0.496016,2.22E-16,0,0,0
LOC_Os06g01630,1,0.820693,0.999899997,1,1,2
LOC_Os07g32350,0,0.502542,2.22E-16,0,0,0
LOC_Os08g40200,0,0.455611,2.22E-16,0,0,0
LOC_Os09g35860,0,0.536518,0.794432247,0,0,0
LOC_Os07g35750,0,0.50314,0.27113599,0,0,0
LOC_Os01g55170,0,0.545831,0.195570886,0,0,0
LOC_Os11g38850,0,0.482843,0.010657876,0,0,0
LOC_Os11g03470,0,0.452936,0.976768548,0,1,1
LOC_Os04g11880,0,0.49367,0.0000995,0,0,0
LOC_Os07g35740,0,0.610749,0.241538034,0,0,0
LOC_Os04g44900,0,0.487974,0.111585811,0,0,0
LOC_Os09g16380,0,0.551945,0.963381337,0,1,1
LOC_Os03g52470,0,0.531026,2.22E-16,0,0,0
LOC_Os05g49770,0,0.500102,0.358041997,0,0,0
LOC_Os12g05090,0,0.494632,0.341088539,0,0,0
LOC_Os02g58640,0,0.428098,0.9999,0,1,1
LOC_Os10g20160,0,0.472109,0.00076237,0,0,0
LOC_Os10g18260,0,0.527199,0.01824485,0,0,0
LOC_Os12g11720,0,0.464045,2.22E-16,0,0,0
LOC_Os01g53220,0,0.474307,0.023395717,0,0,0
LOC_Os08g38910,0,0.505994,0.992885617,0,1,1
LOC_Os09g18010,0,0.503789,0.01190988,0,0,0
LOC_Os02g26814,0,0.503401,0.574358969,0,0,0
LOC_Os11g29200,0,0.440297,0.720382699,0,0,0
LOC_Os05g05160,0,0.505533,0.065408415,0,0,0
LOC_Os07g27310,0,0.491278,0.71725711,0,0,0
LOC_Os01g04460,0,0.551907,2.22E-16,0,0,0
LOC_Os02g08364,0,0.509266,0.56439038,0,0,0
LOC_Os07g20544,0,0.474447,0.01105995,0,0,0
LOC_Os03g17540,0,0.461703,0.003706196,0,0,0
LOC_Os03g61019,0,0.482967,0.0001,0,0,0
LOC_Os05g46620,0,0.513109,0.011429401,0,0,0
LOC_Os03g56460,0,0.530279,0.250412278,0,0,0
LOC_Os02g34530,0,0.547824,0.985342199,0,1,1
LOC_Os08g14580,0,0.527436,0.080398029,0,0,0
LOC_Os06g50390,0,0.541012,0.017017287,0,0,0
LOC_Os07g32430,0,0.538637,0.093647962,0,0,0
LOC_Os03g49580,0,0.465526,0.107156248,0,0,0
LOC_Os04g34250,0,0.510566,0.0001,0,0,0
LOC_Os03g03100,0,0.471945,0.023556184,0,0,0
LOC_Os08g10310,0,0.542295,0.408078403,0,0,0
LOC_Os11g32100,0,0.506354,1.16E-12,0,0,0
LOC_Os02g05960,0,0.485333,2.22E-16,0,0,0
LOC_Os01g68710,0,0.509638,0.534873191,0,0,0
LOC_Os11g35450,0,0.509901,2.22E-16,0,0,0
LOC_Os02g49190,0,0.47739,0.01374266,0,0,0
LOC_Os09g33860,0,0.427905,0.038600568,0,0,0
LOC_Os02g05920,0,0.484936,1.55E-12,0,0,0
LOC_Os03g22730,0,0.501093,0.196451977,0,0,0
LOC_Os09g38530,0,0.571601,0.630227253,0,0,0
